,make,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
3032,Audi, Q2,2019,20956,Manual,3184,Petrol,145,42.8,1.5
3033,Audi, Q3,2019,34256,Automatic,3662,Petrol,145,37.2,1.5
3034,Audi, Q3,2015,15990,Manual,38017,Diesel,165,49.6,2.0
3035,Audi, A3,2014,11941,Semi-Auto,55364,Diesel,30,62.8,2.0
3036,Audi, Q5,2016,18690,Semi-Auto,51756,Diesel,205,47.1,2.0
3037,Audi, A1,2018,16295,Manual,10340,Petrol,150,55.4,1.4
3038,Audi, A5,2013,10310,Manual,76026,Diesel,30,60.1,2.0
3039,Audi, A1,2015,10598,Manual,21438,Petrol,125,52.3,1.4
3040,Audi, A6,2016,20498,Semi-Auto,21155,Diesel,125,58.9,2.0
3041,Audi, Q7,2016,27057,Automatic,60569,Diesel,200,47.9,3.0
3042,Audi, RS3,2015,29250,Semi-Auto,35395,Petrol,300,34.9,2.5
3043,Audi, A3,2017,22490,Semi-Auto,40054,Petrol,145,44.1,2.0
3044,Audi, Q3,2013,14550,Semi-Auto,48627,Petrol,260,36.7,2.0
3045,Audi, A1,2014,10991,Semi-Auto,32709,Petrol,145,47.9,1.4
3046,Audi, A1,2016,10510,Semi-Auto,59302,Petrol,30,57.6,1.4
3047,Audi, A1,2016,14470,Manual,18365,Petrol,30,56.5,1.4
3048,Audi, TT,2019,26490,Semi-Auto,5003,Petrol,150,38.7,2.0
3049,Audi, A3,2017,18937,Manual,37556,Petrol,145,40.4,2.0
3050,Audi, TT,2017,16430,Manual,28411,Diesel,30,62.8,2.0
3051,Audi, Q2,2018,16990,Manual,20313,Petrol,145,47.1,1.0
3052,Audi, A4,2016,15270,Manual,24673,Diesel,20,72.4,2.0
3053,Audi, A1,2016,11120,Manual,23416,Petrol,0,67.3,1.0
3054,Audi, A1,2017,14391,Semi-Auto,34700,Petrol,150,58.9,1.4
3055,Audi, Q5,2018,29691,Semi-Auto,23657,Petrol,145,40.4,2.0
3056,Audi, A7,2016,21895,Semi-Auto,40484,Diesel,145,53.3,3.0
3057,Audi, A8,2015,19100,Automatic,34899,Diesel,200,47.9,3.0
3058,Audi, A1,2016,10990,Manual,17679,Diesel,0,76.3,1.6
3059,Audi, A1,2019,20726,Automatic,3221,Petrol,145,47.1,1.0
3060,Audi, Q3,2019,26876,Automatic,3628,Diesel,145,48.7,2.0
3061,Audi, A1,2017,13852,Manual,23838,Petrol,30,56.5,1.4
3062,Audi, A4,2017,18000,Semi-Auto,35712,Petrol,145,53.3,2.0
3063,Audi, A4,2018,17782,Manual,13166,Petrol,145,52.3,1.4
3064,Audi, Q5,2016,26796,Automatic,22049,Diesel,235,42.8,3.0
3065,Audi, Q3,2014,13549,Manual,38240,Diesel,145,54.3,2.0
3066,Audi, Q3,2016,13680,Manual,81386,Diesel,145,52.3,2.0
3067,Audi, Q5,2014,18420,Automatic,95001,Diesel,260,41.5,3.0
3068,Audi, A1,2017,13491,Semi-Auto,15712,Petrol,20,64.2,1.0
3069,Audi, A3,2018,16991,Semi-Auto,60892,Petrol,145,56.5,1.5
3070,Audi, A4,2016,13070,Manual,59691,Diesel,30,67.3,2.0
3071,Audi, A4,2013,9960,Manual,82591,Diesel,30,61.4,2.0
3072,Audi, A3,2017,11991,Manual,42753,Petrol,20,62.8,1.0
3073,Audi, A3,2016,16670,Semi-Auto,24563,Diesel,30,61.4,2.0
3074,Audi, A4,2017,23836,Automatic,34153,Petrol,160,44.1,2.0
3075,Audi, A7,2014,14086,Automatic,61140,Diesel,200,47.9,3.0
3076,Audi, A7,2015,21836,Automatic,17078,Diesel,160,52.3,3.0
3077,Audi, A8,2018,35866,Semi-Auto,5538,Diesel,145,50.4,3.0
3078,Audi, Q2,2019,22302,Semi-Auto,6033,Diesel,150,46.3,1.6
3079,Audi, Q5,2014,15490,Semi-Auto,69798,Diesel,200,47.1,2.0
3080,Audi, A3,2019,22383,Semi-Auto,3795,Diesel,145,52.3,1.6
3081,Audi, Q3,2019,26073,Manual,4389,Petrol,145,40.9,1.5
3082,Audi, Q5,2019,32243,Semi-Auto,3795,Petrol,145,33.2,2.0
3083,Audi, A1,2016,8695,Manual,30000,Petrol,240,39.8,2.0
3084,Audi, Q7,2019,46426,Automatic,6063,Diesel,145,32.8,3.0
3085,Audi, Q3,2017,25082,Semi-Auto,15336,Diesel,145,51.4,2.0
3086,Audi, RS3,2016,31072,Semi-Auto,16594,Petrol,300,34.9,2.5
3087,Audi, Q3,2019,28396,Automatic,5364,Petrol,145,38.2,1.5
3088,Audi, A4,2017,18182,Manual,18574,Petrol,145,51.4,1.4
3089,Audi, Q7,2016,31072,Semi-Auto,47538,Diesel,200,47.9,3.0
3090,Audi, A7,2019,31210,Semi-Auto,3130,Diesel,145,48.7,2.0
3091,Audi, A1,2017,13532,Manual,39836,Diesel,145,72.4,1.6
3092,Audi, Q2,2019,24440,Manual,3017,Diesel,145,46.3,1.6
3093,Audi, Q7,2014,25042,Semi-Auto,43700,Diesel,300,38.2,3.0
3094,Audi, Q5,2015,20176,Automatic,23530,Diesel,200,47.1,2.0
3095,Audi, A3,2017,19082,Manual,6931,Diesel,145,65.7,2.0
3096,Audi, A6,2016,20992,Semi-Auto,33931,Diesel,145,55.4,3.0
3097,Audi, A1,2019,20766,Automatic,2801,Petrol,145,47.1,1.0
3098,Audi, A7,2017,22895,Semi-Auto,49281,Diesel,150,54.3,3.0
3099,Audi, A1,2014,10595,Semi-Auto,66883,Petrol,30,57.6,1.4
3100,Audi, Q5,2015,17595,Manual,42940,Diesel,200,47.9,2.0
3101,Audi, Q7,2017,51595,Semi-Auto,12751,Diesel,145,39.2,4.0
3102,Audi, A4,2019,24798,Manual,6223,Petrol,145,38.7,2.0
3103,Audi, Q2,2019,23998,Semi-Auto,22,Diesel,145,47.9,2.0
3104,Audi, A5,2014,9980,Manual,76101,Diesel,30,64.2,2.0
3105,Audi, Q3,2016,16637,Semi-Auto,48175,Petrol,145,47.9,1.4
3106,Audi, A3,2015,14981,Semi-Auto,28294,Hybrid,0,188.3,1.4
3107,Audi, Q5,2020,37981,Semi-Auto,4002,Diesel,145,38.2,2.0
3108,Audi, A3,2020,20481,Manual,3662,Diesel,145,52.3,1.6
3109,Audi, A3,2016,16582,Manual,24717,Diesel,20,68.9,1.6
3110,Audi, Q3,2016,17584,Manual,21002,Diesel,160,49.6,2.0
3111,Audi, A1,2016,11602,Manual,24154,Petrol,30,57.6,1.4
3112,Audi, A3,2016,10500,Manual,74924,Diesel,30,67.3,2.0
3113,Audi, A4,2017,16499,Semi-Auto,14700,Petrol,30,55.4,2.0
3114,Audi, A1,2015,9000,Manual,54566,Diesel,0,80.7,1.6
3115,Audi, Q2,2019,22976,Automatic,3951,Petrol,145,42.8,1.5
3116,Audi, Q3,2017,16362,Manual,26479,Petrol,125,50.4,1.4
3117,Audi, Q3,2018,18981,Manual,18280,Petrol,145,51.4,1.4
3118,Audi, Q3,2019,27236,Semi-Auto,2401,Diesel,145,48.7,2.0
3119,Audi, Q7,2019,47916,Automatic,8990,Diesel,145,32.8,3.0
3120,Audi, A3,2016,17481,Semi-Auto,30522,Petrol,30,56.5,1.4
3121,Audi, A3,2019,21374,Manual,7188,Diesel,145,51.4,1.6
3122,Audi, Q2,2019,21726,Manual,1490,Diesel,145,49.6,1.6
3123,Audi, Q2,2019,27870,Semi-Auto,5872,Petrol,145,33.2,2.0
3124,Audi, A6,2019,45912,Automatic,5260,Diesel,145,36.2,3.0
3125,Audi, Q5,2019,33630,Automatic,11113,Petrol,145,32.1,2.0
3126,Audi, Q7,2019,43244,Automatic,10210,Diesel,145,33.2,3.0
3127,Audi, Q3,2019,26925,Semi-Auto,6328,Diesel,145,48.7,2.0
3128,Audi, Q2,2019,21226,Manual,10472,Petrol,145,44.1,1.0
3129,Audi, A3,2018,20442,Manual,10980,Petrol,145,54.3,1.5
3130,Audi, Q3,2017,18000,Manual,21849,Petrol,145,49.6,1.4
3131,Audi, Q3,2017,18500,Manual,16949,Petrol,145,49.6,1.4
3132,Audi, A1,2016,10691,Manual,21809,Petrol,0,67.3,1.0
3133,Audi, A3,2015,12995,Manual,20411,Diesel,0,74.3,1.6
3134,Audi, A1,2016,14995,Semi-Auto,22789,Petrol,30,58.9,1.4
3135,Audi, TT,2016,16495,Manual,42611,Diesel,20,67.3,2.0
3136,Audi, A1,2017,14495,Semi-Auto,7198,Petrol,150,64.2,1.0
3137,Audi, Q5,2017,30981,Semi-Auto,18331,Petrol,145,40.4,2.0
3138,Audi, Q5,2017,31252,Semi-Auto,17506,Petrol,145,40.4,2.0
3139,Audi, A5,2019,24590,Automatic,6810,Petrol,145,40.4,2.0
3140,Audi, Q3,2017,19242,Semi-Auto,19416,Petrol,145,47.9,1.4
3141,Audi, A6,2017,20481,Semi-Auto,36000,Diesel,30,61.4,2.0
3142,Audi, Q2,2020,23481,Manual,1276,Petrol,145,44.8,1.5
3143,Audi, Q5,2017,24997,Semi-Auto,19533,Diesel,145,56.5,2.0
3144,Audi, A1,2016,11950,Manual,34539,Diesel,0,76.3,1.6
3145,Audi, A6,2014,13541,Semi-Auto,79965,Diesel,30,64.2,2.0
3146,Audi, A4,2020,32481,Semi-Auto,22601,Petrol,145,39.2,2.0
3147,Audi, A1,2013,9481,Manual,18894,Petrol,30,55.4,1.2
3148,Audi, A1,2016,11392,Manual,31479,Petrol,30,57.6,1.4
3149,Audi, A1,2017,12100,Manual,28200,Diesel,0,76.3,1.6
3150,Audi, Q5,2014,21572,Semi-Auto,12318,Diesel,200,47.1,2.0
3151,Audi, A4,2019,40970,Automatic,9643,Diesel,145,40.4,3.0
3152,Audi, A3,2019,21981,Manual,3358,Diesel,145,55.4,2.0
3153,Audi, Q2,2018,21332,Semi-Auto,29782,Petrol,145,52.3,1.4
3154,Audi, TT,2016,19412,Semi-Auto,41088,Petrol,200,42.8,2.0
3155,Audi, A7,2017,26102,Semi-Auto,14562,Diesel,145,52.3,3.0
3156,Audi, A1,2017,10972,Manual,43521,Petrol,30,57.6,1.4
3157,Audi, A3,2020,20481,Manual,2661,Diesel,145,54.3,1.6
3158,Audi, A5,2020,32981,Semi-Auto,2998,Diesel,145,47.1,2.0
3159,Audi, Q3,2017,20972,Semi-Auto,15920,Petrol,145,47.9,1.4
3160,Audi, Q3,2017,21481,Semi-Auto,13750,Petrol,145,47.9,1.4
3161,Audi, A1,2016,11232,Manual,36552,Petrol,0,67.3,1.0
3162,Audi, Q7,2018,64842,Semi-Auto,31362,Diesel,145,37.2,4.0
3163,Audi, A3,2016,20112,Semi-Auto,11881,Petrol,30,56.5,1.4
3164,Audi, A4,2014,20452,Semi-Auto,49688,Petrol,300,33.6,3.0
3165,Audi, Q8,2019,53981,Semi-Auto,9432,Diesel,145,33.6,3.0
3166,Audi, A1,2017,13295,Manual,29491,Petrol,145,55.4,1.4
3167,Audi, Q2,2019,21892,Manual,11785,Petrol,150,40.9,1.5
3168,Audi, Q5,2020,37682,Semi-Auto,3116,Diesel,150,38.2,2.0
3169,Audi, A3,2018,28452,Semi-Auto,19227,Petrol,145,43.5,2.0
3170,Audi, A3,2016,14032,Manual,44658,Petrol,125,52.3,1.4
3171,Audi, A3,2019,32182,Semi-Auto,8656,Petrol,145,34.9,2.0
3172,Audi, Q2,2019,21162,Manual,5426,Diesel,145,49.6,1.6
3173,Audi, A5,2015,17950,Semi-Auto,33920,Petrol,205,40.9,2.0
3174,Audi, A3,2017,15395,Manual,45324,Petrol,30,60.1,1.4
3175,Audi, A3,2020,23500,Manual,10,Petrol,145,43.5,1.5
3176,Audi, A5,2019,26156,Semi-Auto,12513,Petrol,145,39.8,2.0
3177,Audi, Q3,2019,31516,Automatic,9589,Petrol,145,32.1,2.0
3178,Audi, A6,2019,31156,Semi-Auto,4508,Diesel,145,47.9,2.0
3179,Audi, A4,2019,25986,Semi-Auto,10221,Petrol,145,38.2,2.0
3180,Audi, A5,2019,30576,Manual,2364,Petrol,145,37.2,2.0
3181,Audi, Q7,2019,46456,Semi-Auto,4566,Diesel,145,32.8,3.0
3182,Audi, Q3,2017,19712,Semi-Auto,58021,Diesel,145,53.3,2.0
3183,Audi, A3,2019,22262,Manual,11252,Diesel,145,51.4,1.6
3184,Audi, Q2,2019,21392,Manual,4722,Diesel,145,49.6,1.6
3185,Audi, Q2,2019,21902,Semi-Auto,3571,Diesel,145,47.9,1.6
3186,Audi, A5,2018,22318,Semi-Auto,60130,Diesel,145,62.8,2.0
3187,Audi, A3,2015,11322,Semi-Auto,48093,Diesel,20,72.4,1.6
3188,Audi, Q5,2018,40892,Semi-Auto,19444,Petrol,145,34.0,3.0
3189,Audi, A1,2015,10330,Manual,30042,Diesel,0,80.7,1.6
3190,Audi, Q5,2016,17497,Manual,40895,Diesel,200,48.7,2.0
3191,Audi, Q2,2017,18495,Manual,19210,Petrol,125,50.4,1.4
3192,Audi, Q3,2015,15250,Manual,42971,Diesel,160,49.6,2.0
3193,Audi, A3,2016,18000,Semi-Auto,21102,Petrol,30,58.9,1.4
3194,Audi, Q3,2017,18000,Manual,36667,Diesel,150,56.5,2.0
3195,Audi, A1,2016,15000,Semi-Auto,33435,Petrol,30,70.6,1.4
3196,Audi, Q5,2014,18990,Automatic,72562,Diesel,260,41.5,3.0
3197,Audi, A1,2019,21686,Semi-Auto,8534,Petrol,145,40.9,2.0
3198,Audi, A1,2016,12977,Manual,29627,Petrol,30,55.4,1.4
3199,Audi, A1,2016,9995,Manual,42011,Diesel,0,76.3,1.6
3200,Audi, A1,2017,12000,Manual,25679,Petrol,30,55.4,1.4
3201,Audi, A3,2015,9999,Manual,46901,Diesel,20,70.6,1.6
3202,Audi, A3,2016,12699,Manual,24285,Diesel,20,70.6,2.0
3203,Audi, A3,2013,11999,Semi-Auto,53364,Diesel,125,58.9,2.0
3204,Audi, Q3,2015,12799,Manual,49600,Diesel,160,49.6,2.0
3205,Audi, Q5,2017,23500,Semi-Auto,47228,Diesel,150,56.5,2.0
3206,Audi, A3,2017,14000,Manual,43990,Petrol,20,60.1,1.0
3207,Audi, Q3,2018,24000,Semi-Auto,9153,Petrol,145,45.6,1.4
3208,Audi, A1,2015,12000,Manual,28771,Petrol,30,55.4,1.4
3209,Audi, Q3,2016,19000,Semi-Auto,21410,Diesel,145,51.4,2.0
3210,Audi, A1,2016,9995,Manual,35076,Diesel,0,76.3,1.6
3211,Audi, A6,2017,20875,Semi-Auto,33000,Diesel,150,61.4,2.0
3212,Audi, A3,2014,13950,Automatic,18258,Petrol,20,60.1,1.4
3213,Audi, Q3,2013,10950,Manual,65542,Diesel,145,54.3,2.0
3214,Audi, A3,2017,14517,Manual,8956,Petrol,150,60.1,1.0
3215,Audi, A1,2016,10020,Manual,36843,Diesel,0,76.3,1.6
3216,Audi, A6,2013,15290,Semi-Auto,67636,Diesel,260,42.2,3.0
3217,Audi, A4,2017,18998,Semi-Auto,11627,Petrol,30,53.3,2.0
3218,Audi, TT,2017,16998,Manual,40008,Diesel,125,60.1,2.0
3219,Audi, A3,2016,17498,Manual,18432,Petrol,30,60.1,1.4
3220,Audi, A6,2015,18498,Semi-Auto,82725,Diesel,145,54.3,3.0
3221,Audi, A1,2017,12495,Manual,17233,Petrol,30,55.4,1.4
3222,Audi, Q2,2017,18495,Manual,19210,Petrol,125,50.4,1.4
3223,Audi, A1,2015,9397,Manual,52200,Petrol,30,57.6,1.4
3224,Audi, A4,2018,18499,Manual,27150,Petrol,145,52.3,1.4
3225,Audi, A4,2016,15499,Automatic,43309,Diesel,0,72.4,2.0
3226,Audi, RS3,2018,34491,Automatic,24090,Petrol,145,34.0,2.5
3227,Audi, Q2,2019,26998,Semi-Auto,19,Diesel,150,46.3,2.0
3228,Audi, A1,2017,15698,Manual,16434,Petrol,145,70.6,1.4
3229,Audi, A5,2019,27298,Semi-Auto,22,Petrol,145,40.4,2.0
3230,Audi, Q3,2017,16505,Manual,32895,Petrol,125,51.4,1.4
3231,Audi, A3,2018,18505,Manual,5208,Diesel,145,67.3,1.6
3232,Audi, A4,2019,23755,Manual,6623,Petrol,145,38.7,2.0
3233,Audi, A4,2017,19299,Manual,21668,Diesel,145,70.6,2.0
3234,Audi, Q3,2013,13499,Automatic,43376,Diesel,200,47.9,2.0
3235,Audi, A1,2015,13499,Manual,33769,Petrol,30,55.4,1.4
3236,Audi, A5,2017,22711,Automatic,22491,Petrol,145,43.5,2.0
3237,Audi, Q7,2018,39999,Automatic,16861,Diesel,145,47.9,3.0
3238,Audi, A4,2017,16499,Manual,39000,Diesel,145,74.3,2.0
3239,Audi, A4,2017,17499,Manual,28814,Diesel,145,74.3,2.0
3240,Audi, A6,2018,19995,Semi-Auto,20136,Diesel,150,64.2,2.0
3241,Audi, A3,2016,21483,Semi-Auto,32272,Petrol,200,40.4,2.0
3242,Audi, A1,2015,10495,Manual,34190,Diesel,0,80.7,1.6
3243,Audi, A4,2016,17295,Manual,27500,Diesel,20,70.6,2.0
3244,Audi, Q3,2017,15998,Manual,37151,Petrol,145,51.4,1.4
3245,Audi, Q5,2016,18450,Automatic,49450,Diesel,200,47.1,2.0
3246,Audi, A4,2017,17190,Manual,35790,Diesel,30,67.3,2.0
3247,Audi, A4,2016,14998,Semi-Auto,44603,Diesel,0,72.4,2.0
3248,Audi, A8,2018,33998,Semi-Auto,10249,Diesel,145,50.4,3.0
3249,Audi, A1,2019,19998,Manual,2117,Petrol,145,50.4,1.0
3250,Audi, A3,2016,13500,Manual,38935,Petrol,20,60.1,1.4
3251,Audi, A1,2016,11995,Manual,24918,Petrol,0,67.3,1.0
3252,Audi, A3,2018,21498,Semi-Auto,10827,Petrol,145,56.5,1.5
3253,Audi, A5,2018,24698,Semi-Auto,21237,Diesel,150,70.6,2.0
3254,Audi, A3,2019,22005,Manual,6550,Diesel,145,52.3,1.6
3255,Audi, Q3,2016,18505,Semi-Auto,31975,Diesel,160,50.4,2.0
3256,Audi, A4,2017,18505,Manual,18135,Petrol,145,51.4,1.4
3257,Audi, Q2,2017,15255,Manual,42594,Diesel,30,64.2,1.6
3258,Audi, Q3,2018,21755,Manual,10429,Petrol,145,49.6,1.4
3259,Audi, A1,2016,12505,Manual,19038,Petrol,0,67.3,1.0
3260,Audi, A4,2018,17505,Manual,23765,Petrol,145,50.4,1.4
3261,Audi, Q3,2019,27001,Semi-Auto,1980,Diesel,145,48.7,2.0
3262,Audi, Q2,2017,20505,Manual,10683,Petrol,145,50.4,1.4
3263,Audi, A1,2013,9755,Manual,44374,Diesel,0,74.3,1.6
3264,Audi, Q3,2017,23252,Semi-Auto,23188,Diesel,145,53.3,2.0
3265,Audi, A3,2016,23232,Semi-Auto,37709,Petrol,200,40.4,2.0
3266,Audi, A3,2017,21602,Semi-Auto,28498,Petrol,145,48.7,2.0
3267,Audi, A4,2016,17862,Semi-Auto,53339,Diesel,30,61.4,2.0
3268,Audi, TT,2016,18272,Manual,18759,Petrol,160,46.3,2.0
3269,Audi, A6,2013,10962,Manual,57062,Diesel,125,57.6,2.0
3270,Audi, A1,2016,10790,Manual,19360,Diesel,0,76.3,1.6
3271,Audi, A4,2017,16745,Manual,36008,Diesel,150,67.3,2.0
3272,Audi, A3,2017,15982,Manual,39992,Petrol,145,54.3,1.5
3273,Audi, Q3,2016,18991,Semi-Auto,19681,Diesel,145,55.4,2.0
3274,Audi, A3,2017,13999,Manual,11836,Petrol,20,60.1,1.0
3275,Audi, A1,2019,19750,Semi-Auto,7650,Petrol,145,47.1,1.0
3276,Audi, TT,2016,16495,Manual,33000,Petrol,165,46.3,1.8
3277,Audi, A3,2019,24662,Semi-Auto,5051,Diesel,145,51.4,2.0
3278,Audi, Q3,2019,34922,Semi-Auto,7728,Diesel,145,45.6,2.0
3279,Audi, A1,2017,12372,Manual,7541,Petrol,0,67.3,1.0
3280,Audi, Q3,2019,29532,Semi-Auto,4300,Diesel,145,47.1,2.0
3281,Audi, A3,2017,17255,Manual,26111,Petrol,30,60.1,1.4
3282,Audi, Q5,2018,27005,Semi-Auto,17640,Petrol,145,40.9,2.0
3283,Audi, Q2,2018,21755,Semi-Auto,5485,Diesel,145,58.9,2.0
3284,Audi, Q3,2019,35505,Semi-Auto,6793,Petrol,145,37.2,1.5
3285,Audi, A6,2017,19655,Semi-Auto,31605,Diesel,145,57.6,2.0
3286,Audi, A1,2018,19755,Manual,26211,Petrol,145,39.2,2.0
3287,Audi, A3,2016,16755,Manual,21540,Petrol,30,57.6,1.4
3288,Audi, A3,2019,22005,Semi-Auto,17467,Petrol,145,41.5,1.5
3289,Audi, A3,2016,13005,Semi-Auto,48782,Diesel,20,68.9,1.6
3290,Audi, Q3,2018,20001,Manual,9707,Petrol,145,51.4,1.4
3291,Audi, A1,2019,19752,Manual,4379,Petrol,145,47.9,1.0
3292,Audi, Q3,2017,25755,Semi-Auto,3827,Petrol,145,40.4,2.0
3293,Audi, A4,2017,17755,Semi-Auto,11000,Petrol,150,55.4,2.0
3294,Audi, A5,2013,9730,Semi-Auto,80248,Diesel,125,58.9,2.0
3295,Audi, A6,2014,10100,Semi-Auto,64458,Diesel,30,64.2,2.0
3296,Audi, A4,2015,10999,Manual,73946,Diesel,20,68.9,2.0
3297,Audi, Q5,2020,39000,Semi-Auto,1000,Diesel,150,38.2,2.0
3298,Audi, Q5,2020,62000,Semi-Auto,5000,Diesel,150,32.5,3.0
3299,Audi, A5,2020,31000,Semi-Auto,2000,Diesel,150,51.4,2.0
3300,Audi, Q2,2019,21032,Manual,2933,Diesel,145,49.6,1.6
3301,Audi, Q2,2019,21032,Manual,1782,Diesel,150,49.6,1.6
3302,Audi, A3,2019,22792,Manual,4962,Diesel,150,51.4,1.6
3303,Audi, Q3,2019,26022,Manual,8050,Petrol,150,40.9,1.5
3304,Audi, A7,2020,38990,Semi-Auto,1200,Diesel,150,38.2,3.0
3305,Audi, A1,2016,9912,Manual,50000,Petrol,0,67.3,1.0
3306,Audi, A4,2019,32750,Automatic,100,Diesel,145,47.9,2.0
3307,Audi, A4,2019,28250,Manual,4500,Petrol,145,39.2,2.0
3308,Audi, Q3,2019,30500,Automatic,5007,Diesel,145,48.7,2.0
3309,Audi, A4,2019,29300,Manual,3378,Petrol,145,39.2,2.0
3310,Audi, A4,2020,32000,Semi-Auto,3000,Petrol,150,39.2,2.0
3311,Audi, Q5,2020,42500,Semi-Auto,2000,Diesel,145,38.2,2.0
3312,Audi, Q2,2019,23900,Manual,1500,Diesel,145,49.6,1.6
3313,Audi, A3,2019,24000,Manual,100,Diesel,145,52.3,1.6
3314,Audi, A3,2019,22650,Manual,1500,Diesel,145,52.3,1.6
3315,Audi, A3,2019,20750,Manual,5780,Diesel,145,49.6,1.6
3316,Audi, Q3,2016,18502,Manual,22406,Diesel,145,52.3,2.0
3317,Audi, Q7,2019,48255,Semi-Auto,6600,Diesel,145,32.8,3.0
3318,Audi, A6,2016,15255,Manual,26476,Diesel,30,65.7,2.0
3319,Audi, Q8,2019,58500,Automatic,3000,Diesel,145,33.6,3.0
3320,Audi, A5,2019,29000,Automatic,100,Diesel,145,51.4,2.0
3321,Audi, Q5,2019,35500,Automatic,100,Diesel,145,39.2,2.0
3322,Audi, A5,2018,25000,Automatic,11617,Diesel,145,68.9,2.0
3323,Audi, A5,2018,25500,Automatic,11500,Diesel,145,68.9,2.0
3324,Audi, Q3,2019,31750,Manual,4500,Diesel,145,42.8,2.0
3325,Audi, A6,2019,28000,Automatic,3500,Diesel,145,50.4,2.0
3326,Audi, Q7,2019,57000,Automatic,1000,Diesel,145,32.8,3.0
3327,Audi, A6,2019,31000,Automatic,2000,Diesel,145,50.4,2.0
3328,Audi, A1,2019,20000,Manual,10661,Petrol,150,46.3,1.5
3329,Audi, A5,2019,30500,Semi-Auto,100,Diesel,145,49.6,2.0
3330,Audi, Q2,2019,24750,Manual,4563,Diesel,145,49.6,1.6
3331,Audi, A3,2017,19505,Semi-Auto,18778,Diesel,145,70.6,1.6
3332,Audi, Q2,2019,21005,Manual,5727,Diesel,145,49.6,1.6
3333,Audi, Q2,2019,25005,Manual,3233,Petrol,145,39.2,1.5
3334,Audi, Q5,2017,27505,Semi-Auto,33761,Petrol,145,40.4,2.0
3335,Audi, Q2,2019,30755,Semi-Auto,6257,Petrol,145,33.2,2.0
3336,Audi, A5,2017,14505,Manual,40677,Diesel,20,67.3,2.0
3337,Audi, Q7,2018,40755,Automatic,12200,Diesel,145,33.2,3.0
3338,Audi, Q2,2019,27900,Manual,7392,Petrol,145,39.2,1.5
3339,Audi, A5,2019,29500,Automatic,100,Petrol,145,40.4,2.0
3340,Audi, Q5,2019,34255,Automatic,5999,Diesel,145,38.2,2.0
3341,Audi, A5,2019,31000,Automatic,4500,Diesel,145,50.4,2.0
3342,Audi, A5,2019,29000,Automatic,4665,Diesel,145,49.6,2.0
3343,Audi, A6,2018,30650,Automatic,1000,Diesel,145,50.4,2.0
3344,Audi, A5,2018,27500,Manual,1000,Diesel,145,64.2,2.0
3345,Audi, Q2,2019,23750,Manual,7800,Diesel,145,49.6,1.6
3346,Audi, A5,2019,25000,Automatic,100,Petrol,145,53.3,1.4
3347,Audi, Q5,2019,36500,Automatic,1500,Diesel,145,38.2,2.0
3348,Audi, A5,2019,31000,Semi-Auto,1000,Diesel,145,48.7,2.0
3349,Audi, A5,2019,33500,Automatic,2000,Diesel,145,50.4,2.0
3350,Audi, A6,2019,32000,Automatic,6000,Diesel,145,50.4,2.0
3351,Audi, A3,2019,25750,Automatic,100,Diesel,145,52.3,1.6
3352,Audi, A3,2019,24500,Manual,2214,Diesel,145,51.4,1.6
3353,Audi, A3,2019,28750,Automatic,100,Petrol,145,38.2,2.0
3354,Audi, TT,2019,31000,Automatic,6000,Petrol,145,38.7,2.0
3355,Audi, Q5,2016,20500,Semi-Auto,38197,Diesel,200,47.1,2.0
3356,Audi, Q3,2017,22003,Semi-Auto,11906,Petrol,145,47.9,1.4
3357,Audi, A3,2019,22752,Automatic,6109,Petrol,145,41.5,1.5
3358,Audi, A1,2019,19000,Semi-Auto,6934,Petrol,145,47.9,1.0
3359,Audi, R8,2019,125000,Automatic,100,Petrol,145,24.1,5.2
3360,Audi, Q5,2019,36500,Automatic,2000,Diesel,145,38.2,2.0
3361,Audi, A4,2017,20500,Automatic,17920,Diesel,145,67.3,2.0
3362,Audi, A8,2018,39500,Automatic,3000,Diesel,145,50.4,3.0
3363,Audi, A7,2018,39500,Automatic,4000,Diesel,145,38.2,3.0
3364,Audi, A3,2019,30000,Semi-Auto,6750,Petrol,150,34.9,2.0
3365,Audi, A1,2015,10850,Manual,37634,Petrol,0,67.3,1.0
3366,Audi, A4,2014,12750,Semi-Auto,44488,Diesel,150,53.3,2.0
3367,Audi, R8,2019,135000,Automatic,1000,Petrol,145,32.8,5.2
3368,Audi, A5,2018,23000,Manual,7800,Diesel,145,68.9,2.0
3369,Audi, Q8,2019,56000,Automatic,945,Diesel,145,33.6,3.0
3370,Audi, A8,2019,48000,Automatic,5900,Diesel,145,50.4,3.0
3371,Audi, A5,2020,32910,Semi-Auto,384,Diesel,150,50.4,2.0
3372,Audi, Q7,2019,41718,Semi-Auto,5745,Diesel,150,33.6,3.0
3373,Audi, A3,2015,11495,Manual,34468,Diesel,0,74.3,1.6
3374,Audi, A5,2018,26000,Automatic,8000,Diesel,145,67.3,2.0
3375,Audi, A5,2018,26000,Automatic,7500,Petrol,145,50.4,2.0
3376,Audi, Q8,2019,89750,Automatic,5800,Diesel,145,30.7,4.0
3377,Audi, A6,2019,35000,Automatic,4000,Diesel,145,47.9,2.0
3378,Audi, Q3,2020,30990,Semi-Auto,859,Diesel,150,48.7,2.0
3379,Audi, A1,2017,16989,Semi-Auto,26722,Petrol,150,58.9,1.4
